2706066762	154	185	Environmental Information Processing	
2706066763	103	113	None	
2706066764	240	264	Environmental Information Processing	
2706066765	110	113	Environmental Information Processing	
2706066766	83	86	None	
2706066767	338	388	None	
2706066768	0	13	None	
2706066769	0	196	None	
2706066770	0	145	None	
2706066771	0	1	None	
2706066772	0	0	None	
2706066773	5	5	None	
2706066774	1	1	None	
2706066775	10	12	None	
2706066776	0	5	None	
2706066777	306	339	None	
2706066778	175	189	Metabolism	
2706066779	533	649	None	
2706066780	314	357	None	
2706066781	203	230	None	
2706066782	140	150	None	
2706066783	177	186	None	
2706066784	456	532	None	
2706066787	362	387	Genetic Information Processing	
2706066788	201	220	None	
2706066790	180	202	None	
2706066792	97	107	Metabolism	
2706066793	667	774	Metabolism	
2706066794	170	180	Metabolism	
2706066796	373	411	Metabolism	
2706066798	491	523	Metabolism	
2706066799	399	407	Metabolism	
2706066800	192	213	Metabolism	
2706066801	98	110	None	
2706066802	2	2	None	
2706066804	0	273	None	
2706066805	110	129	None	
2706066806	0	278	Metabolism	
2706066807	0	11	None	
2706066808	0	9	None	
2706066809	0	5	None	
2706066810	0	34	None	
2706066811	0	0	None	
2706066812	0	2	None	
2706066813	0	1	None	
2706066814	0	178	None	
2706066815	0	389	Genetic Information Processing	
2706066817	214	250	None	
2706066818	226	255	None	
2706066819	301	348	None	
2706066820	83	94	None	
2706066821	367	409	None	
2706066822	54	61	None	
2706066823	0	1	None	
2706066824	441	510	Metabolism	
2706066825	428	487	None	
2706066826	168	201	None	
2706066827	0	404	Metabolism	
2706066828	356	380	Metabolism	
2706066829	0	3	None	
2706066831	495	564	Metabolism	
2706066832	300	313	Metabolism	
2706066833	0	155	None	
2706066834	23	26	None	
2706066835	355	415	None	
2706066837	193	218	None	
2706066838	210	247	None	
2706066839	175	211	None	
2706066840	76	80	None	
2706066841	174	191	Metabolism	
2706066844	386	406	Metabolism	
2706066845	48	57	None	
2706066846	63	72	None	
2706066847	543	591	Metabolism	
2706066849	0	293	None	
2706066850	51	60	Metabolism	
2706066851	71	88	Metabolism	
2706066853	114	118	None	
2706066854	124	139	None	
2706066855	192	209	Metabolism	
2706066856	82	87	None	
2706066857	137	164	None	
2706066858	125	135	None	
2706066859	0	1	None	
2706066860	315	339	None	
2706066862	0	193	Metabolism	
2706066863	216	237	None	
2706066864	223	256	None	
2706066865	162	171	Metabolism	
2706066866	101	116	None	
2706066867	155	162	None	
2706066868	76	103	None	
2706066869	441	497	None	
2706066870	243	287	Metabolism	
2706066871	0	0	None	
2706066872	202	233	None	
2706066873	318	352	Genetic Information Processing	
2706066874	57	65	None	
2706066875	157	194	Metabolism	
2706066876	350	393	Metabolism	
2706066877	68	82	Metabolism	
2706066879	525	613	Metabolism	
2706066880	241	292	Metabolism	
2706066881	98	117	None	
2706066882	261	298	None	
2706066883	211	243	Metabolism	
2706066884	269	306	None	
2706066885	257	295	Metabolism	
2706066886	485	532	Metabolism	
2706066887	185	206	Metabolism	
2706066888	301	330	None	
2706066889	199	241	Metabolism	
2706066890	460	601	None	
2706066891	257	297	Genetic Information Processing	
2706066892	96	106	Genetic Information Processing	
2706066894	13	14	None	
2706066895	303	362	None	
2706066896	0	93	None	
2706066897	0	0	None	
2706066898	371	408	Metabolism	
2706066899	345	373	None	
2706066900	241	281	None	
2706066901	849	975	None	
2706066902	91	100	None	
2706066903	309	357	Metabolism	
2706066904	79	89	None	
2706066906	347	383	None	
2706066907	271	299	None	
2706066908	321	346	Genetic Information Processing	
2706066910	74	92	None	
2706066911	161	176	None	
2706066912	102	109	None	
2706066913	166	188	None	
2706066914	10	13	None	
2706066915	24	29	None	
2706066916	0	196	None	
2706066917	419	447	Metabolism	
2706066918	132	137	Metabolism	
2706066919	432	472	Genetic Information Processing	
2706066920	309	362	None	
2706066921	29	31	None	
2706066922	0	9	None	
2706066923	0	0	None	
2706066924	0	347	None	
2706066925	0	164	None	
2706066926	259	289	Metabolism	
2706066927	0	242	Metabolism	
2706066928	361	411	Metabolism	
2706066929	252	293	None	
2706066930	415	499	None	
2706066931	92	103	None	
2706066932	36	41	None	
2706066933	523	569	Metabolism	
2706066934	262	289	None	
2706066935	0	1	None	
2706066936	0	177	None	
2706066937	0	265	None	
2706066938	0	131	None	
2706066939	0	43	None	
2706066940	0	105	None	
2706066941	0	138	None	
2706066942	0	36	Metabolism	
2706066943	317	351	None	
2706066944	185	222	None	
2706066945	318	344	Metabolism	
2706066946	11	12	None	
2706066948	359	400	None	
2706066949	345	379	None	
2706066950	343	402	None	
2706066951	232	252	Metabolism	
2706066952	75	81	None	
2706066953	82	89	None	
2706066954	164	177	None	
2706066955	145	168	None	
2706066956	323	356	Genetic Information Processing	
2706066957	0	55	None	
2706066958	0	46	None	
2706066959	264	282	Metabolism	
2706066960	0	202	Metabolism	
2706066961	0	605	Metabolism	
2706066962	291	317	Metabolism	
2706066963	183	204	Metabolism	
2706066964	311	341	Metabolism	
2706066965	79	92	Metabolism	
2706066966	98	118	None	
2706066967	265	290	Metabolism	
2706066968	71	84	Metabolism	
2706066969	379	410	Metabolism	
2706066970	377	404	Genetic Information Processing	
2706066971	102	122	None	
2706066972	83	86	None	
2706066973	151	171	None	
2706066974	292	317	Metabolism	
2706066975	267	297	Metabolism	
2706066976	89	97	Genetic Information Processing	
2706066977	324	351	Metabolism	
2706066978	0	0	None	
2706066980	369	408	Metabolism	
2706066981	230	265	None	
2706066982	64	66	None	
2706066983	299	315	None	
2706066984	428	466	None	
2706066985	71	82	None	
2706066986	115	142	None	
2706066987	210	238	None	
2706066988	408	469	Metabolism	
2706066989	0	439	None	
2706066990	377	419	Metabolism	
2706066991	0	38	None	
2706066992	9	11	None	
2706066993	245	269	Metabolism	
2706066994	401	435	Genetic Information Processing	
2706066995	0	205	None	
2706066996	189	204	Metabolism	
2706066997	95	110	Metabolism	
2706066998	0	0	None	
2706066999	217	251	None	
2706067000	228	266	None	
2706067001	185	196	None	
2706067002	394	421	Genetic Information Processing	
2706067003	221	239	Metabolism	
2706067004	178	191	Metabolism	
2706067005	0	374	None	
2706067006	319	371	None	
2706067007	281	326	Metabolism	
2706067009	119	142	None	
2706067010	0	191	None	
2706067011	130	152	None	
2706067012	428	499	None	
2706067013	245	279	None	
2706067014	65	68	Metabolism	
2706067016	30	33	None	
2706067017	134	146	None	
2706067018	14	15	None	
2706067019	22	24	None	
2706067020	168	184	None	
2706067021	118	136	Metabolism	
2706067022	312	372	Metabolism	
2706067023	392	400	Metabolism	
2706067024	195	212	Metabolism	
2706067025	467	515	Metabolism	
2706067026	125	146	None	
2706067027	193	214	None	
2706067028	55	67	None	
2706067029	174	203	None	
2706067030	378	452	None	
2706067031	217	259	None	
2706067033	207	236	Metabolism	
2706067034	704	801	None	
2706067035	171	203	None	
2706067036	47	55	None	
2706067037	151	183	None	
2706067038	58	70	None	
2706067039	364	407	Metabolism	
2706067040	165	182	None	
2706067041	0	53	None	
2706067042	49	60	None	
2706067043	0	104	None	
2706067044	356	387	Metabolism	
2706067045	133	144	Metabolism	
2706067046	0	234	Metabolism	
2706067047	64	79	None	
2706067048	0	336	None	
2706067049	164	188	None	
2706067050	254	276	None	
2706067052	148	155	None	
2706067053	116	125	None	
2706067054	459	505	Metabolism	
2706067055	352	374	None	
2706067057	67	72	None	
2706067058	0	90	None	
2706067059	0	184	None	
2706067060	0	98	None	
2706067061	81	87	None	
2706067064	574	710	Environmental Information Processing	
2706067065	678	906	None	
2706067066	296	363	None	
2706067067	151	170	Metabolism	
2706067069	289	322	None	
2706067071	92	105	None	
2706067073	0	20	None	
2706067074	397	468	Metabolism	
2706067075	212	244	None	
2706067077	152	170	Metabolism	
2706067079	391	436	None	
2706067081	204	236	None	
2706067082	0	257	Metabolism	
2706067084	251	287	None	
2706067086	217	234	Metabolism	
2706067089	0	325	None	
2706067091	257	287	Metabolism	
2706067093	390	425	Metabolism	
2706067094	138	146	None	
2706067095	0	271	None	
2706067096	139	150	Metabolism	
2706067097	131	142	Metabolism	
2706067098	224	248	Metabolism	
2706067099	149	175	None	
2706067101	315	351	None	
2706067102	135	149	None	
2706067103	69	70	None	
2706067104	241	251	None	
2706067105	22	23	None	
2706067106	67	67	None	
2706067107	31	31	None	
2706067108	169	183	None	
2706067109	0	0	None	
2706067110	0	0	None	
2706067111	26	44	None	
2706067114	50	52	None	
2706067115	63	68	Metabolism	
2706067116	212	230	Metabolism	
2706067117	5	5	None	
2706067118	302	332	Metabolism	
2706067119	249	287	None	
2706067120	285	319	None	
2706067121	221	230	Metabolism	
2706067123	198	226	None	
2706067124	98	110	None	
2706067125	117	128	None	
2706067126	0	63	None	
2706067127	193	229	None	
2706067128	276	306	None	
2706067129	312	333	Metabolism	
2706067130	42	50	None	
2706067131	134	143	None	
2706067132	430	491	Metabolism	
2706067133	191	228	None	
2706067134	221	240	None	
2706067135	192	220	Genetic Information Processing	
2706067136	64	65	None	
2706067137	0	40	Metabolism	
2706067138	158	198	Genetic Information Processing	
2706067139	50	61	None	
2706067140	74	78	None	
2706067141	382	417	Metabolism	
2706067142	309	345	Metabolism	
2706067143	366	397	None	
2706067144	0	2	None	
2706067145	107	126	None	
2706067146	229	257	None	
2706067147	432	460	Metabolism	
2706067148	112	121	None	
2706067149	0	12	None	
2706067150	66	77	None	
2706067151	16	24	None	
2706067152	129	162	None	
2706067153	0	521	Metabolism	
2706067155	355	392	Metabolism	
2706067156	286	328	None	
2706067157	87	98	None	
2706067158	0	79	None	
2706067159	58	76	None	
2706067160	245	281	None	
2706067161	4	5	None	
2706067162	215	260	None	
2706067163	425	485	Genetic Information Processing	
2706067164	211	272	None	
2706067165	216	243	Metabolism	
2706067166	0	6	None	
2706067167	0	426	Metabolism	
2706067168	861	964	Genetic Information Processing	
2706067169	141	151	None	
2706067170	23	24	None	
2706067171	0	166	None	
2706067172	4	4	None	
2706067173	0	113	None	
2706067174	14	19	None	
2706067175	528	568	Metabolism	
2706067176	301	346	Metabolism	
2706067177	311	337	None	
2706067178	191	213	None	
2706067179	0	13	None	
2706067180	588	668	Genetic Information Processing	
2706067181	543	598	Metabolism	
2706067182	104	117	None	
2706067183	0	0	None	
2706067184	0	1	None	
2706067185	0	31	None	
2706067186	0	41	None	
2706067187	0	0	None	
2706067188	0	2	None	
2706067189	495	525	Metabolism	
2706067190	112	136	None	
2706067191	244	279	None	
2706067192	83	93	None	
2706067193	376	421	None	
2706067194	0	285	Metabolism	
2706067195	190	229	None	
2706067196	0	196	None	
2706067197	166	180	Metabolism	
2706067198	259	285	Metabolism	
2706067199	183	207	Metabolism	
2706067200	294	342	Metabolism	
2706067201	128	153	None	
2706067202	69	87	None	
2706067203	12	13	None	
2706067204	9	11	None	
2706067205	0	6	None	
2706067206	508	600	None	
2706067207	410	470	None	
2706067208	374	413	Metabolism	
2706067209	0	460	Metabolism	
2706067210	0	4	None	
2706067212	83	86	None	
2706067213	132	151	None	
2706067214	112	129	None	
2706067216	40	50	None	
2706067217	164	196	None	
2706067218	219	255	None	
2706067219	0	2	None	
2706067220	256	305	None	
2706067221	0	9	None	
2706067222	298	341	Genetic Information Processing	
2706067223	94	110	None	
2706067224	63	72	None	
2706067225	534	594	None	
2706067226	819	925	None	
2706067227	158	169	None	
2706067228	158	179	Metabolism	
2706067229	302	366	Metabolism	
2706067230	469	509	None	
2706067231	0	38	Genetic Information Processing	
2706067232	231	252	Genetic Information Processing	
2706067233	139	155	Metabolism	
2706067234	224	265	None	
2706067235	6	6	None	
2706067236	234	256	None	
2706067237	292	324	Metabolism	
2706067238	286	317	None	
2706067239	108	127	None	
2706067240	154	171	None	
2706067241	292	298	None	
2706067242	308	350	Metabolism	
2706067243	53	62	None	
2706067244	118	133	None	
2706067245	276	313	Metabolism	
2706067246	278	299	None	
2706067247	188	218	None	
2706067248	358	394	None	
2706067249	92	104	None	
2706067250	120	141	None	
2706067251	761	799	Genetic Information Processing	
2706067252	112	129	None	
2706067253	0	20	None	
2706067254	165	187	Metabolism	
2706067255	199	217	None	
2706067256	595	675	Metabolism	
2706067257	0	139	None	
2706067258	0	139	None	
2706067259	151	172	None	
2706067260	659	704	Metabolism	
2706067261	620	679	Metabolism	
2706067262	167	200	None	
2706067263	641	707	Metabolism	
2706067265	391	447	Environmental Information Processing	
2706067266	389	412	Environmental Information Processing	
2706067267	535	596	Environmental Information Processing	
2706067268	179	199	None	
2706067269	376	416	Metabolism	
2706067270	288	316	Metabolism	
2706067271	250	268	None	
2706067272	244	263	Metabolism	
2706067273	155	167	None	
2706067274	40	41	None	
2706067275	64	69	None	
2706067276	0	0	None	
2706067277	330	374	None	
2706067278	62	69	None	
2706067279	206	225	Genetic Information Processing	
2706067280	48	48	None	
2706067281	672	847	None	
2706067282	46	52	None	
2706067283	48	49	None	
2706067284	174	198	None	
2706067285	0	140	None	
2706067286	0	323	None	
2706067287	349	377	Environmental Information Processing	
2706067288	262	284	Environmental Information Processing	
2706067289	250	279	None	
2706067290	0	222	None	
2706067291	146	159	None	
2706067292	162	177	Metabolism	
2706067293	94	106	Genetic Information Processing	
2706067294	336	388	Metabolism	
2706067295	0	301	Metabolism	
2706067296	164	177	Metabolism	
2706067297	371	405	None	
2706067299	318	353	Metabolism	
2706067300	114	122	None	
2706067301	42	42	None	
2706067302	22	23	None	
2706067303	53	55	None	
2706067304	22	39	None	
2706067305	87	101	None	
2706067306	349	375	None	
2706067307	145	158	Metabolism	
2706067308	364	405	Metabolism	
2706067309	104	120	None	
2706067311	262	310	None	
2706067312	132	150	None	
2706067313	523	611	Metabolism	
2706067314	340	370	None	
2706067315	176	186	Metabolism	
2706067316	240	262	Metabolism	
2706067317	191	235	None	
2706067318	311	348	None	
2706067319	392	414	Metabolism	
2706067320	149	157	Metabolism	
2706067321	62	70	Metabolism	
2706067322	234	260	None	
2706067323	194	215	Genetic Information Processing	
2706067324	19	19	None	
2706067325	113	128	None	
2706067326	0	0	None	
2706067327	269	296	Metabolism	
2706067328	350	399	Genetic Information Processing	
2706067329	0	28	None	
2706067330	334	380	Metabolism	
2706067331	0	358	None	
2706067332	332	385	Metabolism	
2706067333	420	481	None	
2706067334	0	67	None	
2706067335	0	13	None	
2706067336	39	46	Metabolism	
2706067337	240	256	Genetic Information Processing	
2706067339	32	32	None	
2706067340	424	473	None	
2706067341	420	478	Metabolism	
2706067342	107	117	None	
2706067343	0	94	None	
2706067344	72	80	None	
2706067345	295	351	None	
2706067346	309	347	None	
2706067347	55	71	None	
2706067348	138	145	Metabolism	
2706067349	306	334	None	
2706067352	291	307	Metabolism	
2706067353	243	282	None	
2706067354	473	522	Metabolism	
2706067355	0	333	None	
2706067356	0	0	None	
2706067357	0	3	None	
2706067358	31	35	None	
2706067359	19	21	None	
2706067360	80	89	None	
2706067361	183	195	None	
2706067362	23	23	None	
2706067363	0	352	None	
2706067364	0	200	None	
2706067365	256	282	Genetic Information Processing	
2706067366	0	107	Metabolism	
2706067367	423	460	None	
2706067368	325	364	Metabolism	
2706067369	390	444	None	
2706067370	40	46	None	
2706067371	135	144	None	
2706067372	0	148	None	
2706067373	117	132	None	
2706067374	108	114	None	
2706067375	455	500	None	
2706067376	0	0	None	
2706067377	106	120	Metabolism	
2706067378	62	66	None	
2706067379	355	379	Environmental Information Processing	
2706067380	370	410	Environmental Information Processing	
2706067381	289	319	Environmental Information Processing	
2706067382	256	276	None	
2706067383	16	16	None	
2706067384	220	241	Metabolism	
2706067385	73	75	Genetic Information Processing	
2706067386	177	207	None	
2706067387	206	220	None	
2706067388	338	387	Metabolism	
2706067389	249	265	Genetic Information Processing	
2706067390	363	396	Metabolism	
2706067391	0	384	None	
2706067393	61	66	None	
2706067394	524	589	Metabolism	
2706067395	113	130	None	
2706067396	255	283	None	
2706067397	64	73	None	
2706067398	96	105	None	
2706067399	204	232	Metabolism	
2706067400	252	305	None	
2706067401	65	74	None	
2706067402	326	370	None	
2706067403	0	280	Metabolism	
2706067404	0	1048	None	
2706067405	202	243	None	
2706067406	697	841	None	
2706067407	0	646	None	
2706067408	224	253	Metabolism	
2706067409	368	397	None	
2706067410	116	130	None	
2706067411	0	52	None	
2706067412	96	103	Metabolism	
2706067413	135	140	None	
2706067414	146	156	None	
2706067415	313	349	None	
2706067417	137	151	None	
2706067418	0	352	None	
2706067420	236	270	Genetic Information Processing	
2706067421	672	759	Metabolism	
2706067422	725	808	None	
2706067423	87	100	None	
2706067424	0	200	None	
2706067425	433	474	None	
2706067426	287	327	Genetic Information Processing	
2706067427	120	124	None	
2706067428	165	174	None	
2706067430	209	236	Metabolism	
2706067431	194	207	Metabolism	
2706067432	236	260	Metabolism	
2706067433	193	229	Metabolism	
2706067434	241	250	Metabolism	
2706067435	200	213	Metabolism	
2706067436	180	200	None	
2706067437	141	157	Organismal Systems	
2706067438	0	226	None	
2706067439	100	115	None	
2706067440	216	261	None	
2706067441	258	285	Metabolism	
2706067442	145	164	None	
2706067444	181	208	None	
2706067445	62	68	Metabolism	
2706067446	215	225	None	
2706067447	426	437	None	
2706067448	164	185	None	
2706067449	110	135	None	
2706067450	214	230	Metabolism	
2706067451	75	79	Metabolism	
2706067453	580	670	None	
2706067454	347	402	Metabolism	
2706067456	141	152	None	
2706067457	343	372	Cellular Processes	
2706067458	190	206	None	
2706067459	259	285	Metabolism	
2706067460	498	540	None	
2706067461	59	69	None	
2706067462	0	12	None	
2706067463	0	445	Metabolism	
2706067464	0	161	None	
2706067465	181	197	Metabolism	
2706067466	207	224	None	
2706067467	0	14	None	
2706067468	0	848	Metabolism	
2706067469	0	91	None	
2706067470	40	46	None	
2706067471	167	197	None	
2706067472	117	124	Genetic Information Processing	
2706067473	0	397	Environmental Information Processing	
2706067474	123	141	None	
2706067475	0	0	None	
2706067476	0	21	None	
2706067477	49	62	None	
2706067478	260	284	Metabolism	
2706067479	292	320	None	
2706067480	0	0	None	
2706067481	0	29	None	
2706067482	0	196	None	
2706067483	0	438	None	
2706067484	0	166	None	
2706067485	0	52	None	
2706067486	0	1	None	
2706067487	230	260	None	
2706067488	239	253	Metabolism	
2706067489	0	398	Metabolism	
2706067490	38	42	None	
2706067491	109	124	None	
2706067492	0	0	None	
2706067493	291	325	None	
2706067494	285	305	None	
2706067495	366	401	Metabolism	
2706067496	0	27	None	
2706067497	204	235	None	
2706067498	157	174	None	
2706067499	313	355	None	
2706067500	71	88	None	
2706067501	302	329	Genetic Information Processing	
2706067502	561	654	None	
2706067503	232	269	None	
2706067504	242	280	None	
2706067505	151	189	None	
2706067506	7	8	None	
2706067507	199	232	Genetic Information Processing	
2706067508	359	410	None	
2706067509	418	465	Metabolism	
2706067510	0	157	None	
2706067511	296	324	None	
2706067512	96	100	None	
2706067513	63	73	None	
2706067514	482	530	None	
2706067515	126	138	None	
2706067516	19	22	None	
2706067517	3	3	None	
2706067518	0	892	None	
2706067519	354	416	Metabolism	
2706067520	530	595	None	
2706067521	102	117	None	
2706067522	65	70	None	
2706067523	127	146	Metabolism	
2706067524	429	472	Environmental Information Processing	
2706067525	0	329	Metabolism	
2706067526	538	591	None	
2706067527	0	1	None	
2706067528	0	0	None	
2706067529	172	195	None	
2706067530	95	106	None	
2706067531	98	109	None	
2706067532	455	491	Metabolism	
2706067533	596	684	None	
2706067534	0	1	None	
2706067535	299	304	None	
2706067536	219	249	None	
2706067537	354	404	Metabolism	
2706067538	0	135	None	
2706067539	0	113	None	
2706067540	0	226	Metabolism	
2706067541	301	352	None	
2706067542	0	233	None	
2706067543	78	88	None	
2706067544	0	33	None	
2706067545	169	197	Metabolism	
2706067546	0	8	None	
2706067547	175	193	None	
2706067548	264	289	None	
2706067549	220	243	Metabolism	
2706067550	160	177	Genetic Information Processing	
2706067551	98	106	None	
2706067552	345	392	None	
2706067553	186	203	None	
2706067554	605	682	Metabolism	
2706067555	0	0	None	
2706067556	595	676	Genetic Information Processing	
2706067557	478	535	Metabolism	
2706067558	232	251	Metabolism	
2706067559	157	168	None	
2706067560	167	182	Environmental Information Processing	
2706067561	194	199	Environmental Information Processing	
2706067562	312	351	Environmental Information Processing	
2706067563	0	181	None	
2706067564	0	90	None	
2706067565	319	361	Metabolism	
2706067566	269	308	None	
2706067567	337	363	Metabolism	
2706067568	418	450	None	
2706067569	0	37	None	
2706067570	0	443	None	
2706067571	51	84	None	
2706067572	39	63	None	
2706067573	110	137	None	
2706067574	196	239	None	
2706067575	237	274	None	
2706067577	303	333	Metabolism	
2706067578	0	0	None	
2706067579	135	145	None	
2706067580	260	286	Metabolism	
2706067581	94	102	None	
2706067582	380	445	None	
2706067583	419	452	None	
2706067584	245	300	None	
2706067585	0	6	None	
2706067587	0	204	Metabolism	
2706067588	149	180	Metabolism	
2706067589	359	395	Metabolism	
2706067590	110	114	None	
2706067591	416	465	None	
2706067592	392	429	Human Diseases	
2706067593	345	396	Genetic Information Processing	
2706067595	453	513	Genetic Information Processing	
2706067596	226	261	None	
2706067597	429	489	Metabolism	
2706067598	54	59	None	
2706067599	70	85	None	
2706067600	226	260	None	
2706067601	695	749	Metabolism	
2706067602	528	556	Genetic Information Processing	
2706067603	184	214	None	
2706067604	215	237	Environmental Information Processing	
2706067605	824	905	Metabolism	
2706067606	106	114	None	
2706067607	103	107	None	
2706067608	270	308	None	
2706067609	34	37	None	
2706067610	94	120	None	
2706067611	244	275	None	
2706067612	310	352	None	
2706067613	372	409	Metabolism	
2706067614	66	71	None	
2706067615	307	340	Environmental Information Processing	
2706067616	133	144	Environmental Information Processing	
2706067617	129	145	Environmental Information Processing	
2706067618	158	168	Environmental Information Processing	
2706067619	210	219	Environmental Information Processing	
2706067620	932	1065	Metabolism	
2706067621	0	39	None	
2706067622	227	256	Environmental Information Processing	
2706067623	381	436	Metabolism	
2706067624	226	274	None	
2706067625	597	672	None	
2706067627	385	421	None	
2706067628	279	294	None	
2706067629	358	391	None	
2706067630	253	281	None	
2706067631	0	382	Metabolism	
2706067632	445	555	None	
2706067633	517	583	Metabolism	
2706067635	734	797	None	
2706067636	348	383	None	
2706067637	71	78	Genetic Information Processing	
2706067638	54	56	Genetic Information Processing	
2706067639	539	580	None	
2706067641	165	189	None	
2706067642	168	191	Metabolism	
2706067644	83	95	None	
2706067645	738	882	None	
2706067647	411	473	None	
2706067648	363	386	None	
2706067649	120	147	None	
2706067651	451	516	Metabolism	
2706067652	372	410	None	
2706067653	0	61	None	
2706067654	59	68	None	
2706067655	300	328	None	
2706067656	128	144	None	
2706067657	0	0	None	
2706067658	451	498	Metabolism	
2706067659	86	103	None	
2706067660	53	60	None	
2706067662	443	472	Metabolism	
2706067663	225	245	None	
2706067664	424	484	Metabolism	
2706067665	682	769	None	
2706067666	109	115	None	
2706067667	60	67	None	
2706067668	71	75	None	
2706067669	147	158	None	
2706067670	0	1	None	
2706067671	0	0	None	
2706067672	0	245	None	
2706067673	242	270	Metabolism	
2706067675	300	348	Metabolism	
2706067676	376	436	None	
2706067677	254	301	None	
2706067678	465	551	None	
2706067679	218	251	Metabolism	
2706067680	441	492	Metabolism	
2706067681	232	264	None	
2706067682	740	841	None	
2706067683	0	437	None	
2706067684	0	6	None	
2706067685	0	220	None	
2706067687	364	383	None	
2706067688	209	238	Metabolism	
2706067689	213	232	Metabolism	
2706067690	542	620	None	
2706067691	211	241	Metabolism	
2706067692	11	11	None	
2706067693	295	340	None	
2706067694	243	274	None	
2706067696	57	70	None	
2706067697	251	282	Metabolism	
2706067698	92	103	None	
2706067699	20	23	None	
2706067701	62	78	None	
2706067702	68	80	None	
2706067703	99	110	None	
2706067704	5	9	None	
2706067705	13	17	None	
2706067706	55	59	None	
2706067707	21	24	None	
2706067708	73	85	None	
2706067709	30	34	None	
2706067710	20	23	None	
2706067711	13	15	None	
2706067712	4	8	None	
2706067713	12	17	None	
2706067714	16	17	None	
2706067716	8	8	None	
2706067718	1	1	None	
2706067719	137	187	None	
2706067720	203	245	Metabolism	
2706067721	812	891	None	
2706067722	106	111	None	
2706067723	244	266	None	
2706067724	289	332	Metabolism	
2706067725	447	505	Metabolism	
2706067726	0	0	None	
2706067727	369	398	None	
2706067728	92	100	Metabolism	
2706067729	80	89	None	
2706067730	134	150	None	
2706067731	287	327	None	
2706067732	293	320	None	
2706067733	448	498	None	
2706067734	168	176	Genetic Information Processing	
2706067735	126	159	None	
2706067736	46	59	None	
